OrderID,OrderDate,ProductID,CustomerName,QuantityOrdered,PriceEach,Sales
10148,2003-09-11,S24_1046,"Anna's Decorations, Ltd",25,60.26,1506.5
10161,2003-10-17,S24_1046,Heintze Collectables,37,72.76,2692.12
10172,2003-11-05,S24_1046,Gift Depot Inc.,32,75.69,2422.08
10182,2003-11-12,S24_1046,Mini Gifts Distributors Ltd.,47,74.22,3488.34
10192,2003-11-20,S24_1046,Online Diecast Creations Co.,37,69.82,2583.34
10204,2003-12-02,S24_1046,Muscle Machine Inc,20,62.47,1249.4
10212,2004-01-16,S24_1046,Euro Shopping Channel,41,82.31,3374.71
10226,2004-02-26,S24_1046,Collectable Mini Designs Co.,21,60.26,1265.46
10241,2004-04-13,S24_1046,Mini Caravy,22,76.43,1681.46
10267,2004-07-07,S24_1046,Muscle Machine Inc,40,80.1,3204
10279,2004-08-09,S24_1046,Euro Shopping Channel,32,74.96,2398.72
10288,2004-09-01,S24_1046,Handji Gifts& Co,36,66.14,2381.04
10301,2003-10-05,S24_1046,"Norway Gifts By Mail, Co.",27,72.02,1944.54
10311,2004-10-16,S24_1046,Euro Shopping Channel,26,87.45,2273.7
10321,2004-11-04,S24_1046,FunGiftIdeas.com,30,70.55,2116.5
10332,2004-11-17,S24_1046,"AV Stores, Co.",23,56.84,1307.32
10344,2004-11-25,S24_1046,Marseille Mini Autos,29,59.53,1726.37
10367,2005-01-12,S24_1046,Toys4GrownUps.com,21,60.37,1267.77
10380,2005-02-16,S24_1046,Euro Shopping Channel,34,100,3441.82
10407,2005-04-22,S24_1046,The Sharp Gifts Warehouse,26,76.43,1987.18
10420,2005-05-29,S24_1046,Souveniers And Things Co.,60,64.67,3880.2
10104,2003-01-31,S24_1444,Euro Shopping Channel,35,55.49,1942.15
10115,2003-04-04,S24_1444,Classic Legends Inc.,47,69.36,3259.92
10127,2003-06-03,S24_1444,Muscle Machine Inc,20,60.69,1213.8
10141,2003-08-01,S24_1444,Suominen Souveniers,20,54.33,1086.6
10152,2003-09-25,S24_1444,"Australian Gift Network, Co",25,65.31,1632.75
10165,2003-10-22,S24_1444,"Dragon Souveniers, Ltd.",25,69.36,1734
10176,2003-11-06,S24_1444,L'ordine Souveniers,27,68.78,1857.06
10184,2003-11-14,S24_1444,"Iberia Gift Imports, Corp.",31,60.11,1863.41
10195,2003-11-25,S24_1444,Mini Classics,44,66.47,2924.68
10207,2003-12-09,S24_1444,Diecast Collectables,49,46.82,2294.18
10220,2004-02-12,S24_1444,"Clover Collections, Co.",26,56.07,1457.82
10230,2004-03-15,S24_1444,"Blauer See Auto, Co.",36,54.33,1955.88
10246,2004-05-05,S24_1444,Euro Shopping Channel,44,52.6,2314.4
10259,2004-06-15,S24_1444,Handji Gifts& Co,28,46.82,1310.96
10271,2004-07-20,S24_1444,Mini Gifts Distributors Ltd.,45,64.74,2913.3
10282,2004-08-20,S24_1444,Mini Gifts Distributors Ltd.,29,46.82,1357.78
10292,2004-09-08,S24_1444,Land of Toys Inc.,40,53.75,2150
10305,2004-10-13,S24_1444,Marta's Replicas Co.,45,61.85,2783.25
10314,2004-10-22,S24_1444,Heintze Collectables,44,53.18,2339.92
10324,2004-11-05,S24_1444,Vitachrome Inc.,25,69.16,1729
10336,2004-11-20,S24_1444,"La Corne D'abondance, Co.",45,100,5972.4
10349,2004-12-01,S24_1444,Muscle Machine Inc,48,47.4,2275.2
10358,2004-12-10,S24_1444,Euro Shopping Channel,44,60.76,2673.44
10371,2005-01-23,S24_1444,Mini Gifts Distributors Ltd.,25,97.27,2431.75
10383,2005-02-22,S24_1444,Euro Shopping Channel,22,91.76,2018.72
10394,2005-03-15,S24_1444,Euro Shopping Channel,31,50.29,1558.99
10412,2005-05-03,S24_1444,Euro Shopping Channel,21,52.6,1104.6
10425,2005-05-31,S24_1444,La Rochelle Gifts,55,46.82,2575.1
10107,2003-02-24,S24_1578,Land of Toys Inc.,25,100,2845.75
10120,2003-04-29,S24_1578,"Australian Collectors, Co.",35,98.05,3431.75
10134,2003-07-01,S24_1578,Lyon Souveniers,35,93.54,3273.9
10145,2003-08-25,S24_1578,Toys4GrownUps.com,43,95.8,4119.4
10159,2003-10-10,S24_1578,Corporate Gift Ideas Co.,44,100,5355.68
10168,2003-10-28,S24_1578,Technics Stores Inc.,50,100,5747.5
10180,2003-11-11,S24_1578,Daedalus Designs Imports,48,100,5355.36
10188,2003-11-18,S24_1578,Herkku Gifts,25,100,2535.75
10201,2003-12-01,S24_1578,Mini Wheels Co.,39,100,4351.23
10211,2004-01-15,S24_1578,Auto Canal Petit,25,90.16,2254
10223,2004-02-20,S24_1578,"Australian Collectors, Co.",32,91.29,2921.28
10237,2004-04-05,S24_1578,Vitachrome Inc.,20,100,2299
10251,2004-05-18,S24_1578,Tekni Collectables Inc.,26,100,2637.18
10263,2004-06-28,S24_1578,Gift Depot Inc.,42,100,4307.52
10275,2004-07-23,S24_1578,La Rochelle Gifts,21,100,2153.76
10285,2004-08-27,S24_1578,Marta's Replicas Co.,34,100,3716.88
10299,2004-09-30,S24_1578,"Toys of Finland, Co.",47,100,5455.76
10309,2004-10-15,S24_1578,Baane Mini Imports,21,100,2650.62
10318,2004-11-02,S24_1578,Diecast Classics Inc.,48,100,6437.28
10329,2004-11-15,S24_1578,Land of Toys Inc.,30,87.78,2633.4
10339,2004-11-23,S24_1578,"Tokyo Collectables, Ltd",27,84.39,2278.53
10362,2005-01-05,S24_1578,Technics Stores Inc.,50,96.92,4846
10374,2005-02-02,S24_1578,"Australian Gift Network, Co",38,100,4197.1
10389,2005-03-03,S24_1578,Scandinavian Gift Ideas,45,100,4597.65
10403,2005-04-08,S24_1578,"UK Collectables, Ltd.",46,100,5287.7
10417,2005-05-13,S24_1578,Euro Shopping Channel,35,100,3550.05
10110,2003-03-18,S24_1628,"AV Stores, Co.",29,59.37,1721.73
10123,2003-05-20,S24_1628,Atelier graphique,50,59.87,2993.5
10137,2003-07-10,S24_1628,Reims Collectables,26,49.81,1295.06
10148,2003-09-11,S24_1628,"Anna's Decorations, Ltd",47,56.85,2671.95
10161,2003-10-17,S24_1628,Heintze Collectables,23,53.33,1226.59
10172,2003-11-05,S24_1628,Gift Depot Inc.,34,42.76,1453.84
10181,2003-11-12,S24_1628,Herkku Gifts,34,53.83,1830.22
10192,2003-11-20,S24_1628,Online Diecast Creations Co.,47,53.83,2530.01
10204,2003-12-02,S24_1628,Muscle Machine Inc,45,49.81,2241.45
10212,2004-01-16,S24_1628,Euro Shopping Channel,45,53.33,2399.85
10226,2004-02-26,S24_1628,Collectable Mini Designs Co.,36,43.27,1557.72
10241,2004-04-13,S24_1628,Mini Caravy,21,40.25,845.25
10266,2004-07-06,S24_1628,L'ordine Souveniers,28,48.3,1352.4
10278,2004-08-06,S24_1628,Signal Gift Stores,35,45.28,1584.8
10288,2004-09-01,S24_1628,Handji Gifts& Co,50,52.32,2616
10301,2003-10-05,S24_1628,"Norway Gifts By Mail, Co.",22,51.32,1129.04
10311,2004-10-16,S24_1628,Euro Shopping Channel,45,49.3,2218.5
10321,2004-11-04,S24_1628,FunGiftIdeas.com,48,42.26,2028.48
10332,2004-11-17,S24_1628,"AV Stores, Co.",20,87.96,1759.2
10343,2004-11-24,S24_1628,Reims Collectables,27,36.21,977.67
10367,2005-01-12,S24_1628,Toys4GrownUps.com,38,38.5,1463
10379,2005-02-10,S24_1628,Euro Shopping Channel,32,100,3970.56
10407,2005-04-22,S24_1628,The Sharp Gifts Warehouse,64,40.25,2576
10420,2005-05-29,S24_1628,Souveniers And Things Co.,37,60.37,2233.69
10106,2003-02-17,S24_1785,Rovelli Gifts,28,88.63,2481.64
10120,2003-04-29,S24_1785,"Australian Collectors, Co.",39,100,4651.53
10133,2003-06-27,S24_1785,Euro Shopping Channel,41,94.1,3858.1
10145,2003-08-25,S24_1785,Toys4GrownUps.com,40,87.54,3501.6
10168,2003-10-28,S24_1785,Technics Stores Inc.,49,100,6433.7
10210,2004-01-12,S24_1785,Osaka Souveniers Co.,27,98.48,2658.96
10223,2004-02-20,S24_1785,"Australian Collectors, Co.",34,100,3608.76
10235,2004-04-02,S24_1785,"Royal Canadian Collectables, Ltd.",23,96.29,2214.67
10250,2004-05-11,S24_1785,The Sharp Gifts Warehouse,31,88.63,2747.53
10262,2004-06-24,S24_1785,Euro Shopping Channel,34,97.38,3310.92
10275,2004-07-23,S24_1785,La Rochelle Gifts,25,95.2,2380
10284,2004-08-21,S24_1785,"Norway Gifts By Mail, Co.",22,100,2310.88
10297,2004-09-16,S24_1785,"Clover Collections, Co.",32,100,4061.76
10308,2004-10-15,S24_1785,Mini Classics,31,100,3493.7
10316,2004-11-01,S24_1785,giftsbymail.co.uk,25,100,2872.25
10328,2004-11-12,S24_1785,Rovelli Gifts,47,87.54,4114.38
10339,2004-11-23,S24_1785,"Tokyo Collectables, Ltd",21,50.65,1063.65
10353,2004-12-04,S24_1785,Gift Ideas Corp.,28,71.73,2008.44
10374,2005-02-02,S24_1785,"Australian Gift Network, Co",46,94.1,4328.6
10386,2005-03-01,S24_1785,Euro Shopping Channel,33,41.71,1376.43
10398,2005-03-30,S24_1785,Reims Collectables,43,100,5552.16
10401,2005-04-03,S24_1785,Tekni Collectables Inc.,38,96.29,3659.02
10416,2005-05-10,S24_1785,L'ordine Souveniers,47,88.63,4165.61
10101,2003-01-09,S24_1937,"Blauer See Auto, Co.",45,31.2,1404
10110,2003-03-18,S24_1937,"AV Stores, Co.",20,35.51,710.2
10124,2003-05-21,S24_1937,Signal Gift Stores,45,37.84,1702.8
10149,2003-09-12,S24_1937,Signal Collectibles Ltd.,36,33.19,1194.84
10162,2003-10-18,S24_1937,Corporate Gift Ideas Co.,37,27.22,1007.14
10173,2003-11-05,S24_1937,Rovelli Gifts,31,31.53,977.43
10182,2003-11-12,S24_1937,Mini Gifts Distributors Ltd.,39,36.84,1436.76
10193,2003-11-21,S24_1937,"Australian Collectables, Ltd",26,29.21,759.46
10205,2003-12-03,S24_1937,Euro Shopping Channel,32,37.17,1189.44
10214,2004-01-26,S24_1937,"Corrida Auto Replicas, Ltd",20,34.19,683.8
10227,2004-03-02,S24_1937,"Saveley & Henriot, Co.",42,29.21,1226.82
10243,2004-04-26,S24_1937,Diecast Collectables,33,29.54,974.82
10280,2004-08-17,S24_1937,Amica Models & Co.,20,28.88,577.6
10288,2004-09-01,S24_1937,Handji Gifts& Co,29,38.17,1106.93
10304,2004-10-11,S24_1937,Auto Assoc. & Cie.,23,30.2,694.6
10312,2004-10-21,S24_1937,Mini Gifts Distributors Ltd.,39,29.54,1152.06
10322,2004-11-04,S24_1937,Online Diecast Creations Co.,20,100,2624
10332,2004-11-17,S24_1937,"AV Stores, Co.",45,81.91,3685.95
10344,2004-11-25,S24_1937,Marseille Mini Autos,20,35.18,703.6
10356,2004-12-09,S24_1937,Lyon Souveniers,48,100,9720
10367,2005-01-12,S24_1937,Toys4GrownUps.com,23,36.29,834.67
10380,2005-02-16,S24_1937,Euro Shopping Channel,32,70.56,2257.92
10391,2005-03-09,S24_1937,"Anna's Decorations, Ltd",33,100,8344.71
10409,2005-04-23,S24_1937,Handji Gifts& Co,61,29.54,1801.94
10420,2005-05-29,S24_1937,Souveniers And Things Co.,45,26.88,1209.6
10107,2003-02-24,S24_2000,Land of Toys Inc.,38,83.03,3155.14
10120,2003-04-29,S24_2000,"Australian Collectors, Co.",34,83.79,2848.86
10134,2003-07-01,S24_2000,Lyon Souveniers,43,83.03,3570.29
10145,2003-08-25,S24_2000,Toys4GrownUps.com,47,83.03,3902.41
10158,2003-10-10,S24_2000,Baane Mini Imports,22,67.03,1474.66
10168,2003-10-28,S24_2000,Technics Stores Inc.,29,75.41,2186.89
10180,2003-11-11,S24_2000,Daedalus Designs Imports,28,68.55,1919.4
10188,2003-11-18,S24_2000,Herkku Gifts,40,91.4,3656
10201,2003-12-01,S24_2000,Mini Wheels Co.,25,73.88,1847
10210,2004-01-12,S24_2000,Osaka Souveniers Co.,30,61.7,1851
10223,2004-02-20,S24_2000,"Australian Collectors, Co.",38,69.31,2633.78
10236,2004-04-03,S24_2000,Motor Mint Distributors Inc.,36,87.6,3153.6
10250,2004-05-11,S24_2000,The Sharp Gifts Warehouse,32,87.6,2803.2
10263,2004-06-28,S24_2000,Gift Depot Inc.,37,62.46,2311.02
10275,2004-07-23,S24_2000,La Rochelle Gifts,30,79.98,2399.4
10285,2004-08-27,S24_2000,Marta's Replicas Co.,39,70.08,2733.12
10297,2004-09-16,S24_2000,"Clover Collections, Co.",32,65.51,2096.32
10308,2004-10-15,S24_2000,Mini Classics,47,63.22,2971.34
10318,2004-11-02,S24_2000,Diecast Classics Inc.,26,86.83,2257.58
10329,2004-11-15,S24_2000,Land of Toys Inc.,37,94.43,3493.91
10340,2004-11-24,S24_2000,Enaco Distributors,55,79.98,4398.9
10363,2005-01-06,S24_2000,Suominen Souveniers,21,100,3595.62
10375,2005-02-03,S24_2000,La Rochelle Gifts,23,100,2443.29
10389,2005-03-03,S24_2000,Scandinavian Gift Ideas,49,81.4,3988.6
10402,2005-04-07,S24_2000,Auto Canal Petit,59,87.6,5168.4
10416,2005-05-10,S24_2000,L'ordine Souveniers,32,87.6,2803.2
10105,2003-02-11,S24_2011,Danish Wholesale Imports,43,100,6341.21
10117,2003-04-16,S24_2011,"Dragon Souveniers, Ltd.",41,100,5189.78
10129,2003-06-12,S24_2011,"Stylish Desk Decors, Co.",45,100,6027.75
10142,2003-08-08,S24_2011,Mini Gifts Distributors Ltd.,33,100,3366
10153,2003-09-28,S24_2011,Euro Shopping Channel,40,100,5456.4
10167,2003-10-23,S24_2011,Scandinavian Gift Ideas,33,100,3812.16
10177,2003-11-07,S24_2011,CAF Imports,50,100,6083
10185,2003-11-14,S24_2011,Mini Creations Ltd.,30,100,3170.7
10197,2003-11-26,S24_2011,Enaco Distributors,41,100,4534.6
10208,2004-01-02,S24_2011,"Saveley & Henriot, Co.",35,100,4301.15
10221,2004-02-18,S24_2011,Petit Auto,49,100,6804.63
10232,2004-03-20,S24_2011,giftsbymail.co.uk,46,100,5652.94
10248,2004-05-07,S24_2011,Land of Toys Inc.,48,100,6960.48
10261,2004-06-17,S24_2011,Quebec Home Shopping Network,36,100,4512.6
10273,2004-07-21,S24_2011,Petit Auto,22,100,2784.76
10283,2004-08-20,S24_2011,"Royal Canadian Collectables, Ltd.",42,100,5316.36
10293,2004-09-09,S24_2011,Amica Models & Co.,21,100,2941.89
10306,2004-10-14,S24_2011,"AV Stores, Co.",29,100,3207.4
10315,2004-10-29,S24_2011,La Rochelle Gifts,35,100,4215.05
10326,2004-11-09,S24_2011,"Volvo Model Replicas, Co",41,100,4333.29
10337,2004-11-21,S24_2011,Classic Legends Inc.,29,71.97,2087.13
10350,2004-12-02,S24_2011,Euro Shopping Channel,34,50.33,1711.22
10372,2005-01-26,S24_2011,"Tokyo Collectables, Ltd",37,100,3910.53
10384,2005-02-23,S24_2011,Corporate Gift Ideas Co.,28,80.54,2255.12
10396,2005-03-23,S24_2011,Mini Gifts Distributors Ltd.,49,100,5720.75
10414,2005-05-06,S24_2011,Gifts4AllAges.com,23,100,3335.23
10101,2003-01-09,S24_2022,"Blauer See Auto, Co.",46,53.76,2472.96
10110,2003-03-18,S24_2022,"AV Stores, Co.",39,44.35,1729.65
10124,2003-05-21,S24_2022,Signal Gift Stores,22,45.25,995.5
10149,2003-09-12,S24_2022,Signal Collectibles Ltd.,49,49.28,2414.72
10162,2003-10-18,S24_2022,Corporate Gift Ideas Co.,43,36.29,1560.47
10173,2003-11-05,S24_2022,Rovelli Gifts,27,41.22,1112.94
10182,2003-11-12,S24_2022,Mini Gifts Distributors Ltd.,31,36.74,1138.94
10193,2003-11-21,S24_2022,"Australian Collectables, Ltd",20,50.62,1012.4
10205,2003-12-03,S24_2022,Euro Shopping Channel,24,38.08,913.92
10214,2004-01-26,S24_2022,"Corrida Auto Replicas, Ltd",49,47.94,2349.06
10227,2004-03-02,S24_2022,"Saveley & Henriot, Co.",24,48.38,1161.12
10244,2004-04-29,S24_2022,Euro Shopping Channel,39,45.25,1764.75
10255,2004-06-04,S24_2022,Mini Caravy,37,45.7,1690.9
10280,2004-08-17,S24_2022,Amica Models & Co.,45,47.49,2137.05
10289,2004-09-03,S24_2022,Herkku Gifts,45,48.38,2177.1
10304,2004-10-11,S24_2022,Auto Assoc. & Cie.,44,39.42,1734.48
10312,2004-10-21,S24_2022,Mini Gifts Distributors Ltd.,23,37.63,865.49
10322,2004-11-04,S24_2022,Online Diecast Creations Co.,30,100,3500.1
10332,2004-11-17,S24_2022,"AV Stores, Co.",26,85.52,2223.52
10345,2004-11-25,S24_2022,Atelier graphique,43,53.76,2311.68
10356,2004-12-09,S24_2022,Lyon Souveniers,26,31.86,828.36
10367,2005-01-12,S24_2022,Toys4GrownUps.com,28,30.59,856.52
10380,2005-02-16,S24_2022,Euro Shopping Channel,27,68.35,1845.45
10391,2005-03-09,S24_2022,"Anna's Decorations, Ltd",24,100,4042.08
10421,2005-05-29,S24_2022,Mini Gifts Distributors Ltd.,40,45.7,1828
10103,2003-01-29,S24_2300,Baane Mini Imports,36,100,3680.28
10114,2003-04-01,S24_2300,"La Corne D'abondance, Co.",21,100,2925.09
10126,2003-05-28,S24_2300,"Corrida Auto Replicas, Ltd",27,100,3415.77
10140,2003-07-24,S24_2300,Technics Stores Inc.,47,100,5105.14
10151,2003-09-21,S24_2300,"Oulu Toy Supplies, Inc.",42,100,5098.8
10165,2003-10-22,S24_2300,"Dragon Souveniers, Ltd.",32,100,4661.76
10175,2003-11-06,S24_2300,"Stylish Desk Decors, Co.",28,100,2969.96
10184,2003-11-14,S24_2300,"Iberia Gift Imports, Corp.",24,100,3496.32
10194,2003-11-25,S24_2300,"Saveley & Henriot, Co.",49,100,5760.93
10207,2003-12-09,S24_2300,Diecast Collectables,46,100,6819.04
10217,2004-02-04,S24_2300,Handji Gifts& Co,28,100,3148.88
10229,2004-03-11,S24_2300,Mini Gifts Distributors Ltd.,48,100,5704.32
10246,2004-05-05,S24_2300,Euro Shopping Channel,29,100,3520.6
10259,2004-06-15,S24_2300,Handji Gifts& Co,47,100,5285.62
10271,2004-07-20,S24_2300,Mini Gifts Distributors Ltd.,43,100,5605.05
10281,2004-08-19,S24_2300,Diecast Classics Inc.,25,100,2779.5
10291,2004-09-08,S24_2300,Scandinavian Gift Ideas,48,100,5398.08
10305,2004-10-13,S24_2300,Marta's Replicas Co.,24,100,3189.6
10313,2004-10-22,S24_2300,Canadian Gift Exchange Network,42,100,5581.8
10324,2004-11-05,S24_2300,Vitachrome Inc.,31,100,3820.44
10334,2004-11-19,S24_2300,"Volvo Model Replicas, Co",42,100,5528.04
10348,2004-11-01,S24_2300,"Corrida Auto Replicas, Ltd",37,100,5981.42
10358,2004-12-10,S24_2300,Euro Shopping Channel,41,100,5684.65
10371,2005-01-23,S24_2300,Mini Gifts Distributors Ltd.,20,100,3449.4
10382,2005-02-17,S24_2300,Mini Gifts Distributors Ltd.,20,100,2654.4
10412,2005-05-03,S24_2300,Euro Shopping Channel,70,100,8498
10425,2005-05-31,S24_2300,La Rochelle Gifts,49,100,5510.54
10108,2003-03-03,S24_2360,Cruz & Sons Co.,35,58.87,2060.45
10121,2003-05-07,S24_2360,Reims Collectables,32,76.88,2460.16
10135,2003-07-02,S24_2360,Mini Gifts Distributors Ltd.,29,61.64,1787.56
10145,2003-08-25,S24_2360,Toys4GrownUps.com,27,60.95,1645.65
10159,2003-10-10,S24_2360,Corporate Gift Ideas Co.,27,80.34,2169.18
10169,2003-11-04,S24_2360,"Anna's Decorations, Ltd",38,74.11,2816.18
10180,2003-11-11,S24_2360,Daedalus Designs Imports,35,72.03,2521.05
10190,2003-11-19,S24_2360,Euro Shopping Channel,42,76.19,3199.98
10211,2004-01-15,S24_2360,Auto Canal Petit,21,63.72,1338.12
10224,2004-02-21,S24_2360,Daedalus Designs Imports,37,80.34,2972.58
10237,2004-04-05,S24_2360,Vitachrome Inc.,26,79.65,2070.9
10252,2004-05-26,S24_2360,Auto Canal Petit,47,65.8,3092.6
10264,2004-06-30,S24_2360,Gifts4AllAges.com,37,65.1,2408.7
10276,2004-08-02,S24_2360,Online Mini Collectables,46,75.49,3472.54
10285,2004-08-27,S24_2360,Marta's Replicas Co.,38,59.56,2263.28
10299,2004-09-30,S24_2360,"Toys of Finland, Co.",33,66.49,2194.17
10309,2004-10-15,S24_2360,Baane Mini Imports,24,56.1,1346.4
10319,2004-11-03,S24_2360,Microscale Inc.,31,81.73,2533.63
10330,2004-11-16,S24_2360,Cruz & Sons Co.,42,81.03,3403.26
10341,2004-11-24,S24_2360,Salzburg Collectables,32,100,3307.2
10355,2004-12-07,S24_2360,Euro Shopping Channel,41,70.65,2896.65
10363,2005-01-06,S24_2360,Suominen Souveniers,43,61.23,2632.89
10375,2005-02-03,S24_2360,La Rochelle Gifts,20,100,2046
10390,2005-03-04,S24_2360,Mini Gifts Distributors Ltd.,35,65.13,2279.55
10403,2005-04-08,S24_2360,"UK Collectables, Ltd.",27,79.65,2150.55
10110,2003-03-18,S24_2766,"AV Stores, Co.",43,78.15,3360.45
10124,2003-05-21,S24_2766,Signal Gift Stores,32,72.7,2326.4
10148,2003-09-11,S24_2766,"Anna's Decorations, Ltd",21,73.6,1545.6
10161,2003-10-17,S24_2766,Heintze Collectables,20,100,2144.6
10172,2003-11-05,S24_2766,Gift Depot Inc.,22,74.51,1639.22
10182,2003-11-12,S24_2766,Mini Gifts Distributors Ltd.,36,73.6,2649.6
10192,2003-11-20,S24_2766,Online Diecast Creations Co.,46,83.6,3845.6
10204,2003-12-02,S24_2766,Muscle Machine Inc,47,96.32,4527.04
10212,2004-01-16,S24_2766,Euro Shopping Channel,45,88.14,3966.3
10227,2004-03-02,S24_2766,"Saveley & Henriot, Co.",47,88.14,4142.58
10241,2004-04-13,S24_2766,Mini Caravy,47,94.5,4441.5
10267,2004-07-07,S24_2766,Muscle Machine Inc,38,87.24,3315.12
10279,2004-08-09,S24_2766,Euro Shopping Channel,49,79.97,3918.53
10288,2004-09-01,S24_2766,Handji Gifts& Co,35,80.87,2830.45
10302,2003-10-06,S24_2766,"UK Collectables, Ltd.",49,100,5298.86
10311,2004-10-16,S24_2766,Euro Shopping Channel,28,93.6,2620.8
10321,2004-11-04,S24_2766,FunGiftIdeas.com,30,72.7,2181
10332,2004-11-17,S24_2766,"AV Stores, Co.",39,86.72,3382.08
10346,2004-11-29,S24_2766,Signal Gift Stores,25,100,2876.75
10368,2005-01-19,S24_2766,Mini Gifts Distributors Ltd.,40,100,4107.2
10380,2005-02-16,S24_2766,Euro Shopping Channel,36,37.5,1350
10407,2005-04-22,S24_2766,The Sharp Gifts Warehouse,76,94.5,7182
10420,2005-05-29,S24_2766,Souveniers And Things Co.,39,100,3933.93
10104,2003-01-31,S24_2840,Euro Shopping Channel,44,39.6,1742.4
10114,2003-04-01,S24_2840,"La Corne D'abondance, Co.",24,30.06,721.44
10127,2003-06-03,S24_2840,Muscle Machine Inc,39,38.19,1489.41
10141,2003-08-01,S24_2840,Suominen Souveniers,21,42.43,891.03
10151,2003-09-21,S24_2840,"Oulu Toy Supplies, Inc.",30,40.31,1209.3
10165,2003-10-22,S24_2840,"Dragon Souveniers, Ltd.",27,31.82,859.14
10175,2003-11-06,S24_2840,"Stylish Desk Decors, Co.",37,31.12,1151.44
10184,2003-11-14,S24_2840,"Iberia Gift Imports, Corp.",42,31.82,1336.44
10195,2003-11-25,S24_2840,Mini Classics,32,28.29,905.28
10207,2003-12-09,S24_2840,Diecast Collectables,42,29.7,1247.4
10219,2004-02-10,S24_2840,Signal Collectibles Ltd.,21,40.31,846.51
10229,2004-03-11,S24_2840,Mini Gifts Distributors Ltd.,33,32.88,1085.04
10246,2004-05-05,S24_2840,Euro Shopping Channel,49,36.07,1767.43
10259,2004-06-15,S24_2840,Handji Gifts& Co,31,33.24,1030.44
10271,2004-07-20,S24_2840,Mini Gifts Distributors Ltd.,38,41.72,1585.36
10281,2004-08-19,S24_2840,Diecast Classics Inc.,20,40.66,813.2
10292,2004-09-08,S24_2840,Land of Toys Inc.,39,30.06,1172.34
10305,2004-10-13,S24_2840,Marta's Replicas Co.,48,31.47,1510.56
10314,2004-10-22,S24_2840,Heintze Collectables,39,37.13,1448.07
10324,2004-11-05,S24_2840,Vitachrome Inc.,30,100,3338.1
10335,2004-11-19,S24_2840,Mini Gifts Distributors Ltd.,33,37.13,1225.29
10349,2004-12-01,S24_2840,Muscle Machine Inc,36,37.13,1336.68
10358,2004-12-10,S24_2840,Euro Shopping Channel,36,82.94,2985.84
10371,2005-01-23,S24_2840,Mini Gifts Distributors Ltd.,45,100,5545.8
10383,2005-02-22,S24_2840,Euro Shopping Channel,40,100,6089.6
10394,2005-03-15,S24_2840,Euro Shopping Channel,46,38.9,1789.4
10412,2005-05-03,S24_2840,Euro Shopping Channel,30,36.07,1082.1
10425,2005-05-31,S24_2840,La Rochelle Gifts,31,33.24,1030.44
10106,2003-02-17,S24_2841,Rovelli Gifts,49,74.68,3659.32
10119,2003-04-28,S24_2841,Salzburg Collectables,41,59.6,2443.6
10131,2003-06-16,S24_2841,Gift Ideas Corp.,35,67.14,2349.9
10143,2003-08-10,S24_2841,Mini Creations Ltd.,27,60.97,1646.19
10155,2003-10-06,S24_2841,"Toys of Finland, Co.",23,72.62,1670.26
10167,2003-10-23,S24_2841,Scandinavian Gift Ideas,21,69.88,1467.48
10178,2003-11-08,S24_2841,Alpha Cognac,34,80.84,2748.56
10186,2003-11-14,S24_2841,"Double Decker Gift Stores, Ltd",22,69.2,1522.4
10198,2003-11-27,S24_2841,Cruz & Sons Co.,48,67.82,3255.36
10209,2004-01-09,S24_2841,"Men 'R' US Retailers, Ltd.",43,82.21,3535.03
10222,2004-02-19,S24_2841,Collectable Mini Designs Co.,32,81.53,2608.96
10249,2004-05-08,S24_2841,Cambridge Collectables Co.,20,67.82,1356.4
10262,2004-06-24,S24_2841,Euro Shopping Channel,24,67.14,1611.36
10274,2004-07-21,S24_2841,Collectables For Less Inc.,40,65.08,2603.2
10284,2004-08-21,S24_2841,"Norway Gifts By Mail, Co.",30,73.99,2219.7
10296,2004-09-15,S24_2841,"Bavarian Collectables Imports, Co.",21,71.25,1496.25
10307,2004-10-14,S24_2841,"Classic Gift Ideas, Inc",25,75.36,1884
10316,2004-11-01,S24_2841,giftsbymail.co.uk,34,63.71,2166.14
10328,2004-11-12,S24_2841,Rovelli Gifts,48,58.92,2828.16
10339,2004-11-23,S24_2841,"Tokyo Collectables, Ltd",55,100,6214.45
10351,2004-12-03,S24_2841,"Stylish Desk Decors, Co.",25,74.68,1867
10373,2005-01-31,S24_2841,"Oulu Toy Supplies, Inc.",38,70.44,2676.72
10386,2005-03-01,S24_2841,Euro Shopping Channel,39,55.96,2182.44
10398,2005-03-30,S24_2841,Reims Collectables,28,57.55,1611.4
10400,2005-04-01,S24_2841,The Sharp Gifts Warehouse,24,61.66,1479.84
10415,2005-05-09,S24_2841,"Australian Collectables, Ltd",21,67.82,1424.22
10110,2003-03-18,S24_2887,"AV Stores, Co.",46,100,5942.28
10124,2003-05-21,S24_2887,Signal Gift Stores,25,93.95,2348.75
10148,2003-09-11,S24_2887,"Anna's Decorations, Ltd",34,100,4392.12
10161,2003-10-17,S24_2887,Heintze Collectables,25,100,2759.75
10173,2003-11-05,S24_2887,Rovelli Gifts,23,100,2728.03
10182,2003-11-12,S24_2887,Mini Gifts Distributors Ltd.,20,100,2395.8
10192,2003-11-20,S24_2887,Online Diecast Creations Co.,23,100,3052.33
10204,2003-12-02,S24_2887,Muscle Machine Inc,42,100,4242
